time	voltage	temperature	current	pressure
12:57:16	137.71	24.41	-2.57	0
12:57:21	137.73	24.41	-2.55	0
12:57:26	137.73	24.41	-2.6	0
12:57:31	137.73	24.41	-2.59	0
12:57:36	137.67	24.41	-2.66	0
12:57:41	137.65	24.41	-2.47	0
12:57:46	137.69	24.41	-2.57	0
12:57:51	137.7	24.41	-2.46	0
12:57:56	137.7	24.41	-2.49	0
12:58:01	137.79	24.41	-2.72	0
12:58:06	137.76	24.41	-2.64	0
12:58:11	137.73	24.41	-2.52	0
12:58:16	137.71	24.41	-2.49	0
12:58:21	137.72	24.41	-2.45	0
12:58:26	137.81	24.41	-2.49	0
12:58:31	137.77	24.41	-2.48	0
12:58:36	137.71	24.41	-2.42	0
12:58:41	137.8	24.41	-2.58	0
12:58:46	137.77	24.41	-2.6	0
12:58:51	137.8	24.41	-2.63	0
12:58:56	137.84	24.41	-2.6	0
12:59:01	137.81	24.41	-2.61	0
12:59:06	137.77	24.41	-2.49	0
12:59:11	137.79	24.41	-2.54	0
12:59:16	137.81	24.41	-2.46	0
12:59:21	137.82	24.41	-2.58	0
12:59:26	137.82	24.41	-2.41	0
12:59:31	137.85	24.41	-2.55	0
12:59:36	137.8	24.41	-2.49	0
12:59:41	137.82	24.41	-2.49	0
12:59:46	137.8	24.41	-2.54	0
12:59:51	137.83	24.41	-2.55	0
12:59:56	137.78	24.41	-2.41	0
13:00:01	137.84	24.41	-2.55	0
13:00:06	137.82	24.41	-2.58	0
13:00:11	137.85	24.41	-2.61	0
13:00:16	137.86	24.41	-2.55	0
13:00:21	137.85	24.41	-2.54	0
13:00:26	137.85	24.41	-2.54	0
13:00:31	137.85	24.41	-2.6	0
13:00:36	137.82	24.41	-2.56	0
13:00:41	137.83	24.41	-2.61	0
13:00:46	137.89	24.41	-2.6	0
13:00:51	137.85	24.41	-2.46	0
13:00:56	137.89	24.41	-2.64	0
13:01:01	137.89	24.41	-2.73	0
13:01:06	137.87	24.41	-2.57	0
13:01:11	137.84	24.41	-2.44	0
13:01:16	137.81	24.41	-2.57	0
13:01:21	137.85	24.41	-2.55	0
13:01:26	137.84	24.41	-2.5	0
13:01:31	137.88	24.41	-2.55	0
13:01:36	137.82	24.41	-2.66	0
13:01:41	137.88	24.41	-2.47	0
13:01:46	137.89	24.41	-2.55	0
13:01:51	137.85	24.41	-2.6	0
13:01:56	137.86	24.41	-2.53	0
13:02:01	137.83	24.41	-2.53	0
13:02:06	137.9	24.41	-2.63	0
13:02:11	137.89	24.41	-2.59	0
13:02:16	137.88	24.41	-2.62	0
13:02:21	137.9	24.41	-2.61	0
13:02:26	137.85	24.41	-2.5	0
13:02:31	137.87	24.41	-2.53	0
13:02:36	137.94	24.41	-2.69	0
13:02:41	137.89	24.41	-2.64	0
13:02:46	137.9	24.41	-2.51	0
13:02:51	137.96	24.41	-2.63	0
13:02:56	137.92	24.41	-2.45	0
13:03:01	137.89	24.41	-2.49	0
13:03:06	137.92	24.8	-2.62	0
13:03:11	137.85	24.8	-2.52	0
13:03:16	137.91	24.8	-2.61	0
13:03:21	137.94	24.8	-2.63	0
13:03:26	137.91	24.8	-2.58	0
13:03:31	137.93	24.8	-2.6	0
13:03:36	137.89	24.8	-2.47	0
13:03:41	137.9	24.8	-2.47	0
13:03:46	137.95	24.8	-2.51	0
13:03:51	137.93	24.8	-2.45	0
13:03:56	137.92	24.8	-2.45	0
13:04:01	137.89	24.8	-2.55	0
13:04:06	137.94	24.8	-2.55	0
13:04:11	137.95	24.8	-2.58	0
13:04:16	137.91	24.8	-2.48	0
13:04:21	137.92	24.8	-2.49	0
13:04:26	137.94	24.8	-2.57	0
13:04:31	137.91	24.8	-2.54	0
13:04:36	137.9	24.8	-2.52	0
13:04:41	137.92	24.8	-2.36	0
13:04:46	137.92	24.8	-2.42	0
13:04:51	137.97	24.8	-2.55	0
13:04:56	137.96	24.8	-2.63	0
13:05:01	137.95	24.8	-2.61	0
13:05:06	137.94	24.8	-2.47	0
13:05:11	137.94	24.8	-2.54	0
13:05:16	137.98	24.8	-2.6	0
13:05:21	137.95	24.8	-2.58	0
13:05:26	137.92	24.8	-2.53	0
13:05:31	137.91	24.8	-2.52	0
13:05:36	137.92	24.8	-2.58	0
13:05:41	137.98	24.8	-2.61	0
13:05:46	137.96	24.8	-2.61	0
13:05:51	138.0	24.8	-2.62	0
13:05:56	137.97	24.8	-2.51	0
13:06:01	137.95	24.8	-2.52	0
13:06:06	137.96	24.8	-2.49	0
13:06:11	137.95	24.8	-2.49	0
13:06:16	137.93	24.8	-2.46	0
13:06:21	137.95	24.8	-2.61	0
13:06:26	137.98	24.8	-2.6	0
13:06:31	137.94	24.8	-2.51	0
13:06:36	138.0	24.8	-2.73	0
13:06:41	137.92	24.8	-2.46	0
13:06:46	138.01	24.8	-2.66	0
13:06:51	137.96	24.8	-2.63	0
13:06:56	138.0	24.8	-2.58	0
13:07:01	137.94	24.8	-2.57	0
13:07:06	137.93	24.8	-2.46	0
13:07:11	138.01	24.8	-2.58	0
13:07:16	138.05	24.8	-2.66	0
13:07:21	138.01	24.8	-2.63	0
13:07:26	138.0	24.8	-2.49	0
13:07:31	137.96	24.8	-2.59	0
13:07:36	137.94	24.8	-2.51	0
13:07:41	138.01	24.8	-2.64	0
13:07:46	138.0	24.8	-2.66	0
13:07:51	137.97	24.8	-2.64	0
13:07:56	138.04	24.8	-2.59	0
13:08:01	137.98	24.8	-2.64	0
13:08:06	137.98	24.8	-2.49	0
13:08:11	138.0	24.8	-2.58	0
13:08:16	137.94	24.8	-2.55	0
13:08:21	137.98	24.8	-2.62	0
13:08:26	137.98	24.8	-2.55	0
13:08:31	138.04	24.8	-2.51	0
13:08:36	137.97	24.8	-2.43	0
13:08:41	138.06	24.8	-2.55	0
13:08:46	138.0	24.8	-2.53	0
13:08:51	138.07	24.8	-2.66	0
13:08:56	137.95	24.8	-2.57	0
13:09:01	138.01	24.8	-2.58	0
13:09:06	137.97	24.8	-2.61	0
13:09:11	137.95	24.8	-2.47	0
13:09:16	137.93	25.2	-2.34	0
13:09:21	137.92	25.2	-2.52	0
13:09:26	137.97	25.2	-2.51	0
13:09:31	137.98	25.2	-2.63	0
13:09:36	137.96	25.2	-2.53	0
13:09:41	137.95	25.2	-2.41	0
13:09:46	138.02	25.2	-2.51	0
13:09:51	137.93	25.2	-2.43	0
13:09:56	137.95	25.2	-2.42	0
13:10:01	137.97	25.2	-2.48	0
13:10:06	137.97	25.2	-2.68	0
13:10:11	137.9	25.2	-2.48	0
13:10:16	137.95	25.2	-2.45	0
13:10:21	137.93	25.2	-2.39	0
13:10:26	137.99	25.2	-2.53	0
13:10:31	137.94	25.2	-2.47	0
13:10:36	137.99	25.2	-2.33	0
13:10:41	137.99	25.2	-2.37	0
13:10:46	137.9	25.2	-2.41	0
13:10:51	137.96	25.2	-2.54	0
13:10:56	137.89	25.2	-2.42	0
13:11:01	137.92	25.2	-2.46	0
13:11:06	137.89	25.2	-2.45	0
13:11:11	137.93	25.2	-2.48	0
13:11:16	137.95	25.2	-2.38	0
13:11:21	137.99	25.2	-2.54	0
13:11:26	137.96	25.2	-2.54	0
13:11:31	138.0	25.2	-2.54	0
13:11:36	138.01	25.2	-2.6	0
13:11:41	137.97	25.2	-2.46	0
13:11:46	138.0	25.2	-2.56	0
13:11:51	138.02	25.2	-2.68	0
13:11:56	137.96	25.2	-2.45	0
13:12:01	137.99	25.2	-2.54	0
13:12:06	138.0	25.2	-2.6	0
13:12:11	138.03	25.2	-2.55	0
13:12:16	137.92	25.2	-2.46	0
13:12:21	137.97	25.2	-2.58	0
13:12:26	137.99	25.2	-2.63	0
13:12:31	138.04	25.2	-2.65	0
13:12:36	138.01	25.2	-2.49	0
13:12:41	137.99	25.2	-2.49	0
13:12:46	138.02	25.2	-2.51	0
13:12:51	137.96	25.2	-2.54	0
13:12:56	138.03	25.2	-2.49	0
13:13:01	137.97	25.2	-2.5	0
13:13:06	137.98	25.2	-2.58	0
13:13:11	138.07	25.2	-2.68	0
13:13:16	138.07	25.2	-2.58	0
13:13:21	137.98	25.2	-2.5	0
13:13:26	137.99	25.2	-2.56	0
13:13:31	137.95	25.2	-2.47	0
13:13:36	138.03	25.2	-2.6	0
13:13:41	138.02	25.2	-2.62	0
13:13:46	138.0	25.2	-2.44	0
13:13:51	138.0	25.2	-2.54	0
13:13:56	138.0	25.2	-2.58	0
13:14:01	138.06	25.2	-2.53	0
13:14:06	138.03	25.2	-2.51	0
13:14:11	138.07	25.2	-2.59	0
13:14:16	138.03	25.2	-2.59	0
13:14:21	138.01	25.2	-2.49	0
13:14:26	138.04	25.2	-2.56	0
13:14:31	138.0	25.2	-2.55	0
13:14:36	138.05	25.2	-2.67	0
13:14:41	137.94	25.2	-2.41	0
13:14:46	137.97	25.2	-2.51	0
13:14:51	138.05	25.2	-2.66	0
13:14:56	137.99	25.2	-2.44	0
13:15:01	137.97	25.2	-2.44	0
13:15:06	138.0	25.2	-2.53	0
13:15:11	138.0	25.59	-2.53	0
13:15:16	138.03	25.59	-2.58	0
13:15:21	138.0	25.59	-2.56	0
13:15:26	138.02	25.59	-2.7	0
13:15:31	138.04	25.59	-2.6	0
13:15:36	138.01	25.59	-2.49	0
13:15:41	138.0	25.59	-2.6	0
13:15:46	137.97	25.59	-2.54	0
13:15:51	137.95	25.59	-2.37	0
13:15:56	138.02	25.59	-2.56	0
13:16:01	137.95	25.59	-2.59	0
13:16:06	137.99	25.59	-2.48	0
13:16:11	138.0	25.59	-2.63	0
13:16:16	137.97	25.59	-2.49	0
13:16:21	138.01	25.59	-2.56	0
13:16:26	137.95	25.59	-2.45	0
13:16:31	138.07	25.59	-2.72	0
13:16:36	138.0	25.59	-2.48	0
13:16:41	138.01	25.59	-2.53	0
13:16:46	138.06	25.59	-2.62	0
13:16:51	138.04	25.59	-2.56	0
13:16:56	138.04	25.59	-2.55	0
13:17:01	138.04	25.59	-2.53	0
13:17:06	138.1	25.59	-2.71	0
13:17:11	138.03	25.59	-2.53	0
13:17:16	138.05	25.59	-2.57	0
13:17:21	138.03	25.59	-2.54	0
13:17:26	138.02	25.59	-2.51	0
13:17:31	138.0	25.59	-2.5	0
13:17:36	138.02	25.59	-2.44	0
13:17:41	138.04	25.59	-2.63	0
13:17:46	138.02	25.59	-2.58	0
13:17:51	138.06	25.59	-2.69	0
13:17:56	138.03	25.59	-2.59	0
13:18:01	138.05	25.59	-2.58	0
13:18:06	137.98	25.59	-2.53	0
13:18:11	138.05	25.59	-2.48	0
13:18:16	138.11	25.59	-2.67	0
13:18:21	137.98	25.59	-2.52	0
13:18:26	138.07	25.59	-2.75	0
13:18:31	137.97	25.59	-2.53	0
13:18:36	138.11	25.59	-2.61	0
13:18:41	138.01	25.59	-2.51	0
13:18:46	137.99	25.59	-2.57	0
13:18:51	138.01	25.59	-2.47	0
13:18:56	138.0	25.59	-2.49	0
13:19:01	137.95	25.59	-2.43	0
13:19:06	138.01	25.59	-2.52	0
13:19:11	138.09	25.59	-2.63	0
13:19:16	138.03	25.59	-2.52	0
13:19:21	137.98	25.59	-2.51	0
13:19:26	138.02	25.59	-2.63	0
13:19:31	138.04	25.59	-2.53	0
13:19:36	137.99	25.59	-2.37	0
13:19:41	138.01	25.59	-2.57	0
13:19:46	137.96	25.59	-2.58	0
13:19:51	138.07	25.59	-2.58	0
13:19:56	138.0	25.59	-2.42	0
13:20:01	137.99	25.59	-2.51	0
13:20:06	138.04	25.59	-2.55	0
13:20:11	137.97	25.59	-2.45	0
13:20:16	138.01	25.59	-2.52	0
13:20:21	138.01	25.59	-2.55	0
13:20:26	137.94	25.59	-2.38	0
13:20:31	137.97	25.59	-2.64	0
13:20:36	138.0	25.59	-2.44	0
13:20:41	138.0	25.59	-2.59	0
13:20:46	138.04	25.59	-2.48	0
13:20:51	138.06	25.59	-2.6	0
13:20:56	138.04	25.59	-2.58	0
13:21:01	137.97	25.59	-2.49	0
13:21:06	137.98	25.59	-2.4	0
13:21:11	137.99	25.98	-2.48	0
13:21:16	138.02	25.98	-2.54	0
13:21:21	137.99	25.98	-2.37	0
13:21:26	138.05	25.98	-2.68	0
13:21:31	137.99	25.98	-2.59	0
13:21:36	138.02	25.98	-2.57	0
13:21:41	138.03	25.98	-2.51	0
13:21:46	138.0	25.98	-2.53	0
13:21:51	138.06	25.98	-2.52	0
13:21:56	138.02	25.98	-2.58	0
13:22:01	138.03	25.98	-2.62	0
13:22:06	138.02	25.98	-2.62	0
13:22:11	137.99	25.98	-2.51	0
13:22:16	138.02	25.98	-2.46	0
13:22:21	138.02	25.98	-2.53	0
13:22:26	138.04	25.98	-2.62	0
13:22:31	138.05	25.98	-2.48	0
13:22:36	138.08	25.98	-2.56	0
13:22:41	138.04	25.98	-2.49	0
13:22:46	138.06	25.98	-2.63	0
13:22:51	138.0	25.98	-2.37	0
13:22:56	138.02	25.98	-2.5	0
13:23:01	138.05	25.98	-2.57	0
13:23:06	138.06	25.98	-2.61	0
13:23:11	138.04	25.98	-2.6	0
13:23:16	138.01	25.98	-2.6	0
13:23:21	138.03	25.98	-2.66	0
13:23:26	138.05	25.98	-2.51	0
13:23:31	138.02	25.98	-2.51	0
13:23:36	137.98	25.98	-2.46	0
13:23:41	137.99	25.98	-2.51	0
13:23:46	138.03	25.98	-2.59	0
13:23:51	138.04	25.98	-2.64	0
13:23:56	138.03	25.98	-2.56	0
13:24:01	137.99	25.98	-2.55	0
13:24:06	138.02	25.98	-2.57	0
13:24:11	138.0	25.98	-2.53	0
13:24:16	138.02	25.98	-2.47	0
13:24:21	138.05	25.98	-2.56	0
13:24:26	137.99	25.98	-2.47	0
13:24:31	138.01	25.98	-2.54	0
13:24:36	138.04	25.98	-2.66	0
13:24:41	138.0	25.98	-2.45	0
13:24:46	138.0	25.98	-2.55	0
13:24:51	138.03	25.98	-2.57	0
13:24:56	138.05	25.98	-2.54	0
13:25:01	138.02	25.98	-2.51	0
13:25:06	138.0	25.98	-2.45	0
13:25:11	137.99	25.98	-2.53	0
13:25:16	138.02	25.98	-2.51	0
13:25:21	138.05	25.98	-2.59	0
